source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[age]	characteristics[developmental stage]	characteristics[culture medium]	characteristics[enrichment process]	characteristics[individual]	characteristics[sex]	characteristics[treatment]	characteristics[compound]	characteristics[dose]	characteristics[exposure duration]	characteristics[sampling time]	characteristics[biological replicate]	material type	assay name	technology type	comment[instrument]	comment[label]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[collision energy]	comment[dissociation method]	comment[file uri]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[treatment]
PXD036826-phospho-Sample-23	Homo sapiens	Lymph node	Cecum adenocarcinoma	NCI-H747	CVCL_1587	cell line	69Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_59.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_59.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-24	Homo sapiens	Lymph node	Cecum adenocarcinoma	NCI-H747	CVCL_1587	cell line	69Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_66.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_66.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-24	Homo sapiens	Lymph node	Cecum adenocarcinoma	NCI-H747	CVCL_1587	cell line	69Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_50.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-24	Homo sapiens	Lymph node	Cecum adenocarcinoma	NCI-H747	CVCL_1587	cell line	69Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_40.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-25	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_18.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-25	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_17.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-25	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_13.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-26	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_23.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-26	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_33.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-26	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	control	not applicable	not applicable	not applicable	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_85.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_85.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-27	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	24 hour	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_15.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-27	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	24 hour	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_60.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-27	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_27.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-28	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_86.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_86.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-28	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_107.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_107.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-28	Homo sapiens	colon	Colon carcinoma	RKO	CVCL_0504	cell line	not available	not available	RPMI 1640	enrichment of phosphorylated protein	not available	not available	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_131.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_131.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-29	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_116.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_116.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-29	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_36.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-29	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_124.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_124.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-30	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_141.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_141.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-30	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_130.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_130.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-30	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_69.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_69.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-31	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_34.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
