source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[experiment]
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_12	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_13	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_13	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_14	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_14	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_15	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_15	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_16	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_16	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_17	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_17	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_18	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_18	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_19	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_19	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_2	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_20	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_21	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_21	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_22	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_22	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_23	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_23	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_24	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_24	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_25	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_25	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_26	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_26	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_27	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_27	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_28	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_29	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_29	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_3	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_30	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_30	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_4	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_5	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_6	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_7	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_8	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_9	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_bio28	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_bio28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_bio28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_mixpool	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_mixpool	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_mixpool.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_pool	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_pool	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_pool.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_tech20	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_tech20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_tech20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B7_1	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B7_10	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B7_11	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B7_12	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B7_13	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_13	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B7_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
