source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]	factor value[fractionation method]
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_15_Excl_BarH_PM_Cy1_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	2	2	20110329_15_Excl_BarH_PM_Cy1_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_16_Excl_BarH_PM_Cy1_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	2	3	20110329_16_Excl_BarH_PM_Cy1_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_17_Excl_BarH_PM_Cy1_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	3	2	20110329_17_Excl_BarH_PM_Cy1_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_18_Excl_BarH_PM_Cy1_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	4	2	20110329_18_Excl_BarH_PM_Cy1_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_19_Excl_BarH_PM_Cy1_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	5	2	20110329_19_Excl_BarH_PM_Cy1_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_20_Excl_BarH_PM_Cy1_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	6	4	20110329_20_Excl_BarH_PM_Cy1_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_21_Excl_BarH_PM_Cy1_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	7	2	20110329_21_Excl_BarH_PM_Cy1_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_22_Excl_BarH_PM_Cy1_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	8	4	20110329_22_Excl_BarH_PM_Cy1_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_23_Excl_BarH_PM_Cy1_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	9	2	20110329_23_Excl_BarH_PM_Cy1_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_24_Excl_BarH_PM_Cy1_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	10	4	20110329_24_Excl_BarH_PM_Cy1_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_25_Excl_BarH_PM_Cy1_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	11	2	20110329_25_Excl_BarH_PM_Cy1_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110329_26_Excl_BarH_PM_Cy1_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	5 ppm	0.8 Da	12	4	20110329_26_Excl_BarH_PM_Cy1_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	ProteoMiner
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_01_aexl_OM1_Pep1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	1	1	20110727_01_aexl_OM1_Pep1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_02_aexl_OM1_Pep2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	2	1	20110727_02_aexl_OM1_Pep2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_03_aexl_OM1_Pep3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	3	1	20110727_03_aexl_OM1_Pep3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_03_aexl_OM1_Prot1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	1	3	20110727_03_aexl_OM1_Prot1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_04_aexl_OM1_Pep4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	4	1	20110727_04_aexl_OM1_Pep4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_04_aexl_OM1_Prot2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	2	3	20110727_04_aexl_OM1_Prot2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_05_aexl_OM1_Pep5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	5	1	20110727_05_aexl_OM1_Pep5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_05_aexl_OM1_Prot3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	3	3	20110727_05_aexl_OM1_Prot3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_06_aexl_OM1_Pep6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	6	1	20110727_06_aexl_OM1_Pep6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_06_aexl_OM1_Prot4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	4	3	20110727_06_aexl_OM1_Prot4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_07_aexl_OM1_Pep7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	7	1	20110727_07_aexl_OM1_Pep7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_07_aexl_OM1_Prot5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	5	3	20110727_07_aexl_OM1_Prot5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_08_aexl_OM1_Pep8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	8	1	20110727_08_aexl_OM1_Pep8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_08_aexl_OM1_Prot6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	6	3	20110727_08_aexl_OM1_Prot6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_09_aexl_OM1_Pep9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	9	1	20110727_09_aexl_OM1_Pep9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_09_aexl_OM1_Prot7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	7	3	20110727_09_aexl_OM1_Prot7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_10_aexl_OM1_Pep10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	10	1	20110727_10_aexl_OM1_Pep10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_10_aexl_OM1_Prot8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	8	3	20110727_10_aexl_OM1_Prot8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_11_aexl_OM1_Pep11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	11	1	20110727_11_aexl_OM1_Pep11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_11_aexl_OM1_Prot9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	9	3	20110727_11_aexl_OM1_Prot9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_12_aexl_OM1_Pep12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	12	1	20110727_12_aexl_OM1_Pep12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL peptide
Bh_OM1_outer_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20110727_12_aexl_OM1_Prot10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	10	3	20110727_12_aexl_OM1_Prot10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane	OFFGEL protein
