source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[growth condition]	characteristics[treatment]	characteristics[material type]	characteristics[sample type]	characteristics[pooled sample]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU664	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	78	EUJU664.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU665	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	79	EUJU665.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU666	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	80	EUJU666.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU667	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	81	EUJU667.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU670	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	82	EUJU670.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU671	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	83	EUJU671.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU672	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	84	EUJU672.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU675	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	85	EUJU675.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU676	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	86	EUJU676.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU677	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	87	EUJU677.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU678	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	88	EUJU678.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU679	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	89	EUJU679.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU680	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	90	EUJU680.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU681	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	91	EUJU681.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU682	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	92	EUJU682.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU684	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	93	EUJU684.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU685	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	94	EUJU685.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU686	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	95	EUJU686.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU687	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	96	EUJU687.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU688	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	97	EUJU688.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU689	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	98	EUJU689.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU690	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	99	EUJU690.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU691	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	100	EUJU691.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU694	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	101	EUJU694.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU695	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	102	EUJU695.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
chloroplast_pool	Arabidopsis thaliana	leaf	plant cell	normal	rosette growth stage	Wassilewskija (Ws)	culture chamber 23C, 12 h light/12 h dark, 150 umol m-2 s-1	untreated	organism part	study sample	pooled	1	EUJU696	proteomic profiling by mass spectrometry	NT=LTQ FT;AC=MS:1000448	NT=label free sample;AC=MS:1002038	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Dioxidation;AC=UNIMOD:425;TA=M;MT=Variable	NT=Trioxidation;AC=UNIMOD:345;TA=C;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	not available	10 ppm	0.8 Da	NT=radial ejection linear ion trap;AC=MS:1000083	not available	not available	NT=SDS PAGE;AC=PRIDE:0000568	1	103	EUJU696.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	manual curation	leaf
