source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PXD075583-Sample-118	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-119	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-120	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice7_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-121	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-122	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-123	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice8_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-124	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-125	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-126	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice9_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-127	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-128	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-129	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice22_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-130	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-131	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-132	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice23_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-133	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-134	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-135	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice24_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-136	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-137	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-138	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice22_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-139	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-140	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-141	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice23_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-142	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-143	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-144	Mus musculus	heart	not available	not available	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260201_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice24_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
