source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[ms min mz]	comment[ms max mz]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
bovine_muscle_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=skeletal muscle tissue;AC=UBERON:0001134	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_muscle_library_SCX_F5_1024	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	202003017_DDA_1024_Muscle_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=skeletal muscle tissue;AC=UBERON:0001134
bovine_muscle_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=skeletal muscle tissue;AC=UBERON:0001134	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_muscle_library_SCX_F6_1025	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	202003017_DDA_1025_Muscle_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=skeletal muscle tissue;AC=UBERON:0001134
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_DES_F1_334	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190409_DDA_SP334_NassalPass_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F1_984	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20200308D_DDA_SP984_NassalPass_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F2_985	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20200308D_DDA_SP985_NassalPass_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F3_986	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20200308D_DDA_SP986_NassalPass_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F4_987	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20200308D_DDA_SP987_NassalPass_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F5_988	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20200308D_DDA_SP988_NassalPass_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_HpH_F6_989	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20200308D_DDA_SP989_NassalPass_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F1_1038	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	202003017_DDA_1038_NassalPass_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F2_1039	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	202003017_DDA_1039_NassalPass_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F3_1040	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	202003017_DDA_1040_NassalPass_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F4_1041	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	202003017_DDA_1041_NassalPass_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F5_1042	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	202003017_DDA_1042_NassalPass_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_nasal_passage_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=nasal cavity;AC=UBERON:0001707	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_nasal_passage_library_SCX_F6_1043	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	202003017_DDA_1043_NassalPass_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=nasal cavity;AC=UBERON:0001707
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_DES_F1_336	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190409_DDA_SP336_Ovary_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F1_781	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20191115D_DDA_SP781_Ovary_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F2_782	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20191115D_DDA_SP782_Ovary_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F3_783	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20191115D_DDA_SP783_Ovary_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F4_784	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20191115D_DDA_SP784_Ovary_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F5_785	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20191115D_DDA_SP785_Ovary_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_HpH_F6_786	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20191115D_DDA_SP786_Ovary_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F1_763	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	20191112D_DDA_SP763_Ovary_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F2_764	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	20191112D_DDA_SP764_Ovary_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F3_765	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	20191112D_DDA_SP765_Ovary_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F4_766	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	20191112D_DDA_SP766_Ovary_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F5_767	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	20191112D_DDA_SP767_Ovary_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
bovine_ovary_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=ovary;AC=UBERON:0000992	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_ovary_library_SCX_F6_768	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	20191112D_DDA_SP768_Ovary_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ovary;AC=UBERON:0000992
