source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]
PXD032667-Sample-135	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B6_SCX5_C37745_RH24_1_502	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B6_SCX5_C37745_RH24_1_502.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-136	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B7_SCX1_C37753_RI8_1_512	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B7_SCX1_C37753_RI8_1_512.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-137	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B7_SCX2_C37754_RI9_1_513	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B7_SCX2_C37754_RI9_1_513.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-138	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B7_SCX3_C37755_RI10_1_514	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B7_SCX3_C37755_RI10_1_514.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-139	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B7_SCX4_C37756_RI11_1_515	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B7_SCX4_C37756_RI11_1_515.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-140	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B7_SCX5_C37757_RI12_1_516	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B7_SCX5_C37757_RI12_1_516.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-141	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B8_SCX1_C37765_RI20_1_526	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B8_SCX1_C37765_RI20_1_526.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-142	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B8_SCX2_C37766_RI21_1_527	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B8_SCX2_C37766_RI21_1_527.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-143	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B8_SCX3_C37767_RI22_1_528	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B8_SCX3_C37767_RI22_1_528.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-144	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B8_SCX4_C37768_RI23_1_529	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B8_SCX4_C37768_RI23_1_529.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-145	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B8_SCX5_C37769_RI24_1_530	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B8_SCX5_C37769_RI24_1_530.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-146	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B9_SCX1_C37777_RJ8_1_540	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B9_SCX1_C37777_RJ8_1_540.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-147	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B9_SCX2_C37778_RJ9_1_541	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B9_SCX2_C37778_RJ9_1_541.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-148	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B9_SCX3_C37779_RJ10_1_542	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B9_SCX3_C37779_RJ10_1_542.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-149	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B9_SCX4_C37780_RJ11_1_543	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B9_SCX4_C37780_RJ11_1_543.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-150	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B9_SCX5_C37781_RJ12_1_544	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B9_SCX5_C37781_RJ12_1_544.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
