source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[olink lot number]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]
PAD000033-2022-02-03-84-2	Homo sapiens	Blood serum	not available	not available	not available	161	study sample	blood serum	PAD000033-r00161-2022-02-03-84-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-01-1	Homo sapiens	Blood serum	not available	not available	not available	162	study sample	blood serum	PAD000033-r00162-2022-02-03-01-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-57-1	Homo sapiens	Blood serum	not available	not available	not available	163	study sample	blood serum	PAD000033-r00163-2022-02-03-57-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-93-1	Homo sapiens	Blood serum	not available	not available	not available	164	study sample	blood serum	PAD000033-r00164-2022-02-03-93-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-61-1	Homo sapiens	Blood serum	not available	not available	not available	165	study sample	blood serum	PAD000033-r00165-2022-02-03-61-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-13-1	Homo sapiens	Blood serum	not available	not available	not available	166	study sample	blood serum	PAD000033-r00166-2022-02-03-13-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-66-2	Homo sapiens	Blood serum	not available	not available	not available	167	study sample	blood serum	PAD000033-r00167-2022-02-03-66-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-71-1	Homo sapiens	Blood serum	not available	not available	not available	168	study sample	blood serum	PAD000033-r00168-2022-02-03-71-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-61-2	Homo sapiens	Blood serum	not available	not available	not available	169	study sample	blood serum	PAD000033-r00169-2022-02-03-61-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-73-2	Homo sapiens	Blood serum	not available	not available	not available	170	study sample	blood serum	PAD000033-r00170-2022-02-03-73-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-67-1	Homo sapiens	Blood serum	not available	not available	not available	171	study sample	blood serum	PAD000033-r00171-2022-02-03-67-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-58-2	Homo sapiens	Blood serum	not available	not available	not available	172	study sample	blood serum	PAD000033-r00172-2022-02-03-58-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-90-2	Homo sapiens	Blood serum	not available	not available	not available	173	study sample	blood serum	PAD000033-r00173-2022-02-03-90-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-12-2	Homo sapiens	Blood serum	not available	not available	not available	174	study sample	blood serum	PAD000033-r00174-2022-02-03-12-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-50-1	Homo sapiens	Blood serum	not available	not available	not available	175	study sample	blood serum	PAD000033-r00175-2022-02-03-50-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-57-2	Homo sapiens	Blood serum	not available	not available	not available	176	study sample	blood serum	PAD000033-r00176-2022-02-03-57-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-08-2	Homo sapiens	Blood serum	not available	not available	not available	177	study sample	blood serum	PAD000033-r00177-2022-02-03-08-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-14-2	Homo sapiens	Blood serum	not available	not available	not available	178	study sample	blood serum	PAD000033-r00178-2022-02-03-14-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-64-1	Homo sapiens	Blood serum	not available	not available	not available	179	study sample	blood serum	PAD000033-r00179-2022-02-03-64-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-96-2	Homo sapiens	Blood serum	not available	not available	not available	180	study sample	blood serum	PAD000033-r00180-2022-02-03-96-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-28-2	Homo sapiens	Blood serum	not available	not available	not available	181	study sample	blood serum	PAD000033-r00181-2022-02-03-28-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-14-1	Homo sapiens	Blood serum	not available	not available	not available	182	study sample	blood serum	PAD000033-r00182-2022-02-03-14-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-37-1	Homo sapiens	Blood serum	not available	not available	not available	183	study sample	blood serum	PAD000033-r00183-2022-02-03-37-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-85-2	Homo sapiens	Blood serum	not available	not available	not available	184	study sample	blood serum	PAD000033-r00184-2022-02-03-85-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-72-1	Homo sapiens	Blood serum	not available	not available	not available	185	study sample	blood serum	PAD000033-r00185-2022-02-03-72-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-96-1	Homo sapiens	Blood serum	not available	not available	not available	186	study sample	blood serum	PAD000033-r00186-2022-02-03-96-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-37-2	Homo sapiens	Blood serum	not available	not available	not available	187	study sample	blood serum	PAD000033-r00187-2022-02-03-37-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-84-1	Homo sapiens	Blood serum	not available	not available	not available	188	study sample	blood serum	PAD000033-r00188-2022-02-03-84-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-67-2	Homo sapiens	Blood serum	not available	not available	not available	189	study sample	blood serum	PAD000033-r00189-2022-02-03-67-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-50-2	Homo sapiens	Blood serum	not available	not available	not available	190	study sample	blood serum	PAD000033-r00190-2022-02-03-50-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-53-2	Homo sapiens	Blood serum	not available	not available	not available	191	study sample	blood serum	PAD000033-r00191-2022-02-03-53-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-21-2	Homo sapiens	Blood serum	not available	not available	not available	192	study sample	blood serum	PAD000033-r00192-2022-02-03-21-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-26-2	Homo sapiens	Blood serum	not available	not available	not available	193	study sample	blood serum	PAD000033-r00193-2022-02-03-26-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-07-2	Homo sapiens	Blood serum	not available	not available	not available	194	study sample	blood serum	PAD000033-r00194-2022-02-03-07-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-21-1	Homo sapiens	Blood serum	not available	not available	not available	195	study sample	blood serum	PAD000033-r00195-2022-02-03-21-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-85-1	Homo sapiens	Blood serum	not available	not available	not available	196	study sample	blood serum	PAD000033-r00196-2022-02-03-85-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-53-1	Homo sapiens	Blood serum	not available	not available	not available	197	study sample	blood serum	PAD000033-r00197-2022-02-03-53-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-56-2	Homo sapiens	Blood serum	not available	not available	not available	198	study sample	blood serum	PAD000033-r00198-2022-02-03-56-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-32-2	Homo sapiens	Blood serum	not available	not available	not available	199	study sample	blood serum	PAD000033-r00199-2022-02-03-32-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
PAD000033-2022-02-03-92-1	Homo sapiens	Blood serum	not available	not available	not available	200	study sample	blood serum	PAD000033-r00200-2022-02-03-92-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0
