source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[treatment]	characteristics[strain]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
wevan_I171022_Run154_BXD73b_CD_ET2089	Mus musculus	Liver	normal	1	control diet	BXD73b	wevan_I171022_Run154_BXD73b_CD_ET2089	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run154_BXD73b_CD_ET2089.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171022_Run155_BXD89_HF_ET1321	Mus musculus	Liver	normal	2	high fat diet	BXD89	wevan_I171022_Run155_BXD89_HF_ET1321	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run155_BXD89_HF_ET1321.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run156_BXD48a_CD_ET70	Mus musculus	Liver	normal	2	control diet	BXD48a	wevan_I171022_Run156_BXD48a_CD_ET70	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run156_BXD48a_CD_ET70.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171022_Run157_BXD43_HF_ET244	Mus musculus	Liver	normal	1	high fat diet	BXD43	wevan_I171022_Run157_BXD43_HF_ET244	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run157_BXD43_HF_ET244.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run158_BXD65_HF_ET458	Mus musculus	Liver	normal	3	high fat diet	BXD65	wevan_I171022_Run158_BXD65_HF_ET458	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run158_BXD65_HF_ET458.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run159_BXD70_HF_ET188	Mus musculus	Liver	normal	4	high fat diet	BXD70	wevan_I171022_Run159_BXD70_HF_ET188	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run159_BXD70_HF_ET188.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run160_BXD81_CD_ET240	Mus musculus	Liver	normal	1	control diet	BXD81	wevan_I171022_Run160_BXD81_CD_ET240	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run160_BXD81_CD_ET240.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171022_Run161_BXD89_HF_ET176	Mus musculus	Liver	normal	3	high fat diet	BXD89	wevan_I171022_Run161_BXD89_HF_ET176	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run161_BXD89_HF_ET176.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run162_BXD48_HF_ET1341	Mus musculus	Liver	normal	1	high fat diet	BXD48	wevan_I171022_Run162_BXD48_HF_ET1341	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run162_BXD48_HF_ET1341.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run163_BXD62_HF_ET1434	Mus musculus	Liver	normal	1	high fat diet	BXD62	wevan_I171022_Run163_BXD62_HF_ET1434	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run163_BXD62_HF_ET1434.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run164_BXD48a_HF_ET210	Mus musculus	Liver	normal	1	high fat diet	BXD48a	wevan_I171022_Run164_BXD48a_HF_ET210	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run164_BXD48a_HF_ET210.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run165_B6D2F1_HF_ET1445	Mus musculus	Liver	normal	3	high fat diet	B6D2F1	wevan_I171022_Run165_B6D2F1_HF_ET1445	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run165_B6D2F1_HF_ET1445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171022_Run166_BXD98_CD_ET1524_CTRL	Mus musculus	Liver	normal	5	control diet	BXD98	wevan_I171022_Run166_BXD98_CD_ET1524_CTRL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171022_Run166_BXD98_CD_ET1524_CTRL.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run167_BXD101_HF_ET1422	Mus musculus	Liver	normal	3	high fat diet	BXD101	wevan_I171025_Run167_BXD101_HF_ET1422	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run167_BXD101_HF_ET1422.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run168_BXD102_CD_ET1370	Mus musculus	Liver	normal	1	control diet	BXD102	wevan_I171025_Run168_BXD102_CD_ET1370	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run168_BXD102_CD_ET1370.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run169_BXD44_CD_ET1822	Mus musculus	Liver	normal	3	control diet	BXD44	wevan_I171025_Run169_BXD44_CD_ET1822	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run169_BXD44_CD_ET1822.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run170_BXD32_CD_ET2034	Mus musculus	Liver	normal	3	control diet	BXD32	wevan_I171025_Run170_BXD32_CD_ET2034	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run170_BXD32_CD_ET2034.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run171_BXD48_HF_ET2046	Mus musculus	Liver	normal	2	high fat diet	BXD48	wevan_I171025_Run171_BXD48_HF_ET2046	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run171_BXD48_HF_ET2046.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run172_BXD48_CD_ET2054	Mus musculus	Liver	normal	2	control diet	BXD48	wevan_I171025_Run172_BXD48_CD_ET2054	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run172_BXD48_CD_ET2054.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run173_BXD49_HF_ET2056	Mus musculus	Liver	normal	1	high fat diet	BXD49	wevan_I171025_Run173_BXD49_HF_ET2056	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run173_BXD49_HF_ET2056.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run174_BXD102_HF_ET1694	Mus musculus	Liver	normal	6	high fat diet	BXD102	wevan_I171025_Run174_BXD102_HF_ET1694	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run174_BXD102_HF_ET1694.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run175_D2B6F1_HF_ET2008	Mus musculus	Liver	normal	3	high fat diet	D2B6F1	wevan_I171025_Run175_D2B6F1_HF_ET2008	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run175_D2B6F1_HF_ET2008.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run176_BXD62_CD_ET1847	Mus musculus	Liver	normal	3	control diet	BXD62	wevan_I171025_Run176_BXD62_CD_ET1847	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run176_BXD62_CD_ET1847.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run177_BXD44_HF_ET1825	Mus musculus	Liver	normal	4	high fat diet	BXD44	wevan_I171025_Run177_BXD44_HF_ET1825	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run177_BXD44_HF_ET1825.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run178_BXD43_HF_ET1326	Mus musculus	Liver	normal	2	high fat diet	BXD43	wevan_I171025_Run178_BXD43_HF_ET1326	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run178_BXD43_HF_ET1326.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run179_C57BL6J_CD_ET1106	Mus musculus	Liver	normal	3	control diet	C57BL6J	wevan_I171025_Run179_C57BL6J_CD_ET1106	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run179_C57BL6J_CD_ET1106.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run180_BXD32_HF_ET2030	Mus musculus	Liver	normal	2	high fat diet	BXD32	wevan_I171025_Run180_BXD32_HF_ET2030	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run180_BXD32_HF_ET2030.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run181_BXD66_HF_ET2124	Mus musculus	Liver	normal	2	high fat diet	BXD66	wevan_I171025_Run181_BXD66_HF_ET2124	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run181_BXD66_HF_ET2124.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run182_BXD50_CD_ET2132	Mus musculus	Liver	normal	1	control diet	BXD50	wevan_I171025_Run182_BXD50_CD_ET2132	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run182_BXD50_CD_ET2132.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run183_C57BL6J_HF_ET1266	Mus musculus	Liver	normal	4	high fat diet	C57BL6J	wevan_I171025_Run183_C57BL6J_HF_ET1266	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run183_C57BL6J_HF_ET1266.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run184_BXD73_HF_ET2071	Mus musculus	Liver	normal	4	high fat diet	BXD73	wevan_I171025_Run184_BXD73_HF_ET2071	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run184_BXD73_HF_ET2071.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run185_D2B6F1_HF_ET1438	Mus musculus	Liver	normal	4	high fat diet	D2B6F1	wevan_I171025_Run185_D2B6F1_HF_ET1438	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run185_D2B6F1_HF_ET1438.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run186_BXD65b_HF_ET1597	Mus musculus	Liver	normal	4	high fat diet	BXD65b	wevan_I171025_Run186_BXD65b_HF_ET1597	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run186_BXD65b_HF_ET1597.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run187_BXD70_CD_ET1855	Mus musculus	Liver	normal	2	control diet	BXD70	wevan_I171025_Run187_BXD70_CD_ET1855	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run187_BXD70_CD_ET1855.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run188_BXD70_CD_ET1487	Mus musculus	Liver	normal	3	control diet	BXD70	wevan_I171025_Run188_BXD70_CD_ET1487	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run188_BXD70_CD_ET1487.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run189_BXD77_CD_ET1398	Mus musculus	Liver	normal	1	control diet	BXD77	wevan_I171025_Run189_BXD77_CD_ET1398	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run189_BXD77_CD_ET1398.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run190_BXD95_CD_ET1564	Mus musculus	Liver	normal	3	control diet	BXD95	wevan_I171025_Run190_BXD95_CD_ET1564	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run190_BXD95_CD_ET1564.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run191_BXD73b_HF_ET1545	Mus musculus	Liver	normal	1	high fat diet	BXD73b	wevan_I171025_Run191_BXD73b_HF_ET1545	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run191_BXD73b_HF_ET1545.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run192_BXD73b_CD_ET1466	Mus musculus	Liver	normal	2	control diet	BXD73b	wevan_I171025_Run192_BXD73b_CD_ET1466	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run192_BXD73b_CD_ET1466.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run193_BXD73b_CD_ET1466	Mus musculus	Liver	normal	3	control diet	BXD73b	wevan_I171025_Run193_BXD73b_CD_ET1466	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run193_BXD73b_CD_ET1466.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run194_BXD100_CD_ET2086	Mus musculus	Liver	normal	1	control diet	BXD100	wevan_I171025_Run194_BXD100_CD_ET2086	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run194_BXD100_CD_ET2086.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run195_BXD102_CD_ET1697	Mus musculus	Liver	normal	2	control diet	BXD102	wevan_I171025_Run195_BXD102_CD_ET1697	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run195_BXD102_CD_ET1697.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run196_DBA2J_CD_ET1886	Mus musculus	Liver	normal	2	control diet	DBA2J	wevan_I171025_Run196_DBA2J_CD_ET1886	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run196_DBA2J_CD_ET1886.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run197_BXD100_HF_ET2085	Mus musculus	Liver	normal	1	high fat diet	BXD100	wevan_I171025_Run197_BXD100_HF_ET2085	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run197_BXD100_HF_ET2085.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run198_BXD102_CD_ET1499	Mus musculus	Liver	normal	3	control diet	BXD102	wevan_I171025_Run198_BXD102_CD_ET1499	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run198_BXD102_CD_ET1499.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171025_Run199_BXD73b_HF_ET1180	Mus musculus	Liver	normal	2	high fat diet	BXD73b	wevan_I171025_Run199_BXD73b_HF_ET1180	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run199_BXD73b_HF_ET1180.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171025_Run200_BXD98_CD_ET1524	Mus musculus	Liver	normal	6	control diet	BXD98	wevan_I171025_Run200_BXD98_CD_ET1524	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171025_Run200_BXD98_CD_ET1524.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171028_Run201_C57BL6J_CD_ET1103	Mus musculus	Liver	normal	4	control diet	C57BL6J	wevan_I171028_Run201_C57BL6J_CD_ET1103	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171028_Run201_C57BL6J_CD_ET1103.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171028_Run202_BXD60_CD_ET236	Mus musculus	Liver	normal	1	control diet	BXD60	wevan_I171028_Run202_BXD60_CD_ET236	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171028_Run202_BXD60_CD_ET236.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
