source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD031424-Sample-188	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_09	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_09.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-189	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_10	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-190	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_11	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-191	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_12	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-192	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_13	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-193	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_14	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-194	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_15	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-195	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_16	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-196	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_17	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-197	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_18	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-198	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_19	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-199	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_20	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-200	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_21	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_21.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-201	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_22	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_22.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-202	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_23	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_23.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-203	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-204	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_02	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-205	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_03	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-206	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_04	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_04.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-207	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_05	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_05.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-208	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_06	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_06.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-209	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_07	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_07.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-210	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_08	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_08.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-211	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_09	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_09.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-212	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_10	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-213	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_11	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-214	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_12	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-215	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_13	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-216	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_14	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-217	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_15	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-218	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_16	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-219	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_17	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-220	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_18	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-221	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_19	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-222	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_20	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-223	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_21	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_21.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-224	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_22	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_22.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-225	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L2_23	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L2_23.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-226	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-227	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_02	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-228	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_03	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-229	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_04	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_04.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-230	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_05	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_05.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-231	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_06	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_06.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-232	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_07	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_07.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-233	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_08	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_08.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-234	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_180420_PRM_L4_09	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_180420_PRM_L4_09.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
