source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
CAB20230502Hupp_RAIT_DIA_60min_b8_12	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_13	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_15	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_2	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_3	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_5	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_6	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_8	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230502Hupp_RAIT_DIA_60min_b8_9	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230502Hupp_RAIT_DIA_60min_b8_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230502Hupp_RAIT_DIA_60min_b8_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_Rep_b9_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_Rep_b9_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_Rep_b9_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_1	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_2	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_3	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_5	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_6	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230503Hupp_RAIT_DIA_60min_b9_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230503Hupp_RAIT_DIA_60min_b9_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230503Hupp_RAIT_DIA_60min_b9_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_Rep_b1_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_Rep_b1_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_Rep_b1_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_1	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_10	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_11	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_12	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_13	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_14	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_15	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_2	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_3	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_5	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_6	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_7	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_8	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAB20230522Hupp_ZRYS_DIA_60min_b1_9	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAB20230522Hupp_ZRYS_DIA_60min_b1_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b1_10	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b1_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b2_4	Homo sapiens	thyroid gland	not available	not available	not available	not available	not available	1	CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b2_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	CAC20230219Hupp_TPD_ZY_DIA_60min_Rep_b2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
