source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[compound]	characteristics[pooled sample]	assay name	technology type	comment [fractionation method]	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[data acquisition]	comment[instrument_id]	comment[gradient length]	comment[gradient flow-rate]	comment[analytical_column]	comment[trap_column]	factor value[factor]
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 117	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	23	CK_M2110_212.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	300nl/min	ES901	not available	ES901_45min-300nl_M2110_211-213
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 118	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	24	CK_M2110_213.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	300nl/min	ES901	not available	ES901_45min-300nl_M2110_211-213
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 119	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	22	CK_M2110_211.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	300nl/min	ES901	not available	ES901_45min-300nl_M2110_211-213
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 120	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	96	CK_P2110_138.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2110_136-138
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 121	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	94	CK_P2110_136.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2110_136-138
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 122	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	95	CK_P2110_137.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2110_136-138
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 123	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	110	CK_P2111_034.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2111_032-034
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 124	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	108	CK_P2111_032.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2111_032-034
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 125	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	109	CK_P2111_033.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	not available	ES902_68min-350nl_P2111_032-034
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 126	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	51	CK_P2109_031.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES901	not available	ES901_45min-350nl_P2109_029-031
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 127	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	49	CK_P2109_029.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES901	not available	ES901_45min-350nl_P2109_029-031
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 128	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	50	CK_P2109_030.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES901	not available	ES901_45min-350nl_P2109_029-031
