source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[source project]
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction15	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction15	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction2	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction3	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction3	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction4	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction4	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction5	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction5	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction6	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction6	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction7	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction7	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction8	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction8	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction9	Homo sapiens	not available	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch_ESCC_tumorlib_DDA_fraction9	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction1	Homo sapiens	not available	1	A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction10	Homo sapiens	not available	1	A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	A20200928lisain_yuanch__ESCC_paratumorlib_DDA_fraction10	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Guomics
